TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	8	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	TECNOLOGIA EN VITIVINICULTURA	Diurno	No Acreditada	54	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	102	36
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	TECNOLOGIA AGRICOLA	Vespertino	No Acreditada	52	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	60	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	17	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	38	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	1	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	102	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	142	78
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	156	63
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	124	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	29	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	127	61
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	125	60
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	CONTABILIDAD GENERAL	Diurno	No Acreditada	53	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	47	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	85	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	47	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	54	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	35	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	No Acreditada	67	36
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE RANCAGUA	VI REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Vespertino	No Acreditada	78	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	SOPORTE COMPUTACIONAL	Diurno	No Acreditada	16	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	SOPORTE COMPUTACIONAL	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	112	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	33	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	21	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	19	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Diurno	No Acreditada	96	57
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA	Vespertino	No Acreditada	116	64
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	174	94
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	133	68
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	18	4
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	20	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	34	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	38	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	55	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	82	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	92	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	24	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	14	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	61	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	92	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	52	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	43	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ANTOFAGASTA	II REGIÓN	TECNICO EN ENFERMERIA MENCION INSTRUMENTISTA QUIRURGICO	Diurno	No Acreditada	32	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	BIOTECNOLOGIA INDUSTRIAL	Diurno	No Acreditada	39	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	132	67
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	57	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	83	36
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	TECNICO EN FARMACIA	Diurno	No Acreditada	61	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	28	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	TECNOLOGIA PECUARIA	Diurno	No Acreditada	14	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	35	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	149	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	51	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	33	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	30	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	35	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	44	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	28	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	18	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE VALDIVIA	XIV REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	No Acreditada	45	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	98	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	59	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	28	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	59	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	44	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	30	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	5	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ASISTENTE EN EDUCACION DE PARVULOS	Diurno	No Acreditada	54	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	40	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	24	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	37	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	32	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	57	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	77	38
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	143	75
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	22	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	29	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	26	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	25	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	EDIFICACION	Diurno	No Acreditada	12	5
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	EDIFICACION	Vespertino	No Acreditada	38	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	31	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	32	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	27	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	17	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUNTA ARENAS	XII REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	37	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ASISTENTE JURIDICO	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	104	52
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	PREPARADOR FISICO	Vespertino	No Acreditada	12	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	SOPORTE COMPUTACIONAL	Vespertino	No Acreditada	23	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	149	64
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	46	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	126	69
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	67	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	140	58
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	33	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	95	37
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	73	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	27	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	38	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	8	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	165	77
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	122	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	9	9
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	EDIFICACION	Diurno	No Acreditada	74	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	110	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	55	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	No Acreditada	75	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Vespertino	No Acreditada	82	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	108	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CHILLAN	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	105	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	BIOTECNOLOGIA INDUSTRIAL	Diurno	No Acreditada	41	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	138	67
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	37	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Diurno	No Acreditada	33	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	141	67
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	109	59
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ASISTENTE EN EDUCACION DE PARVULOS	Diurno	No Acreditada	12	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	59	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	7	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	40	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	45	26
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	143	61
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	54	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	11	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	68	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	52	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	66	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PUERTO MONTT	X REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	77	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	ADMINISTRACION INDUSTRIAL	Vespertino	No Acreditada	49	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	35	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Vespertino	No Acreditada	33	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE COYHAIQUE	XI REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	44	21
